node_id,longitude,latitude
3919859758,77.5679529,12.996762
3919859759,77.5684777,12.9967551
3919859762,77.5616085,12.996811
3919859778,77.5612838,12.9969444
3919859793,77.5603885,12.9973705
3919859796,77.5597979,12.9976207
3919859799,77.5588528,12.9979724
3919859803,77.5574077,12.9984657
3919859810,77.555419,12.9987306
4044342180,77.5788862,13.0066769
4352585854,77.5624441,13.0042458
4415661208,77.57338,13.0028263
4415661209,77.5730474,13.0028342
4703663948,77.5578963,12.9910209
4703663950,77.5569081,12.9924383
4703663953,77.5558322,12.9939158
4703663954,77.5555978,12.9942352
4703663955,77.5553674,12.9946096
4703663956,77.5551716,12.9949102
5265677496,77.5565012,12.9901507
5265677497,77.5565125,12.9911247
5265732924,77.5615412,13.0009707
5265732925,77.5614554,13.0004301
5265732928,77.5590157,13.009721
5265732929,77.5593135,13.0063973
5265732930,77.5599594,13.0063791
5265732933,77.5587604,13.0016728
5265732934,77.558529,13.0009404
5265732935,77.5576133,12.9962104
5265732937,77.5581926,12.9961777
5265732938,77.5577583,12.9961775
5265732940,77.5577918,12.9969642
5265732941,77.5587121,12.9971839
5265732942,77.5577957,12.9970822
5265732943,77.5594046,12.99606
5265732945,77.55913,12.9941823
5265732946,77.559479,12.9941008
5265732947,77.5595225,12.9945782
5265732949,77.5602259,12.9960045
5265732950,77.5600821,12.9956356
5265732951,77.5641964,12.9914139
5265732952,77.5639781,12.9941096
5265732953,77.5639153,12.9936587
5265732954,77.5615923,12.9929452
5265732955,77.5616353,12.9934433
5267422066,77.5596092,12.9964659
5267422067,77.5591183,12.9965112
5301614271,77.558114,12.9998653
5301614273,77.5577917,12.9983389
5301614274,77.5590792,12.9993137
5301614275,77.5579984,12.9994037
5353889632,77.5745797,12.9985689
5353889634,77.580136,12.9990706
5353889635,77.5780481,13.0085908
5354272793,77.5801089,12.99873
5358289853,77.5595269,13.0097273
5358289854,77.559631,13.009397
5358378960,77.5586928,13.0003236
5374477967,77.5587404,13.0006323
5396067345,77.558327,13.0124815
6152779685,77.5752594,12.9957552
6152779686,77.5750676,12.9950575
6152779687,77.5748786,12.9943574
6177431414,77.5653418,12.9948986
6180361887,77.5646625,12.9962339
6194324454,77.5802602,13.0055302
6194324455,77.5799346,13.0049873
6196868366,77.5648305,12.9944023
6196868367,77.5643097,12.9945119
6196897701,77.5777175,12.9956591
6197308206,77.5722249,12.9987675
6197308207,77.5731561,12.9986529
6197308210,77.572226,12.9989227
6197308211,77.5722287,12.9992808
6198991372,77.5595753,13.0035291
6802107177,77.5579634,13.0130265
6802107178,77.5578037,13.0130233
6854604081,77.5611436,13.0077046
6887682079,77.571625,13.0068329
6904460772,77.5662721,13.0138849
6949633166,77.5606943,13.0023859
6949633167,77.5607226,13.002682
7135058060,77.5715125,12.992436
7146351393,77.5769547,12.9923384
7146351397,77.5767376,12.9933046
7165514482,77.5683151,12.9911518
7232196283,77.5736971,13.0146097
7413331853,77.558029,13.0127376
9188725544,77.565504,13.0088191
9188725545,77.5655159,13.0083073
9188725548,77.5657796,13.0083158
9190068705,77.5794539,13.0020328
9190068706,77.5788517,13.0003949
9190087418,77.5704569,13.0045154
9190087422,77.5675764,13.0018851
9190087423,77.5676002,13.0025143
9190087428,77.5727683,13.0010337
9190087429,77.5735254,12.9994512
9190087430,77.573472,13.0006105
9190087431,77.5739559,12.9974807
9190087432,77.5732149,12.9974552
9190087433,77.5748224,12.9964633
9190087439,77.5751534,12.9980803
9190087441,77.5773373,12.9976092
9190087442,77.577345,12.9980901
9190087443,77.5771257,12.9980866
9190087446,77.5774017,12.9956846
9190134523,77.5684923,12.9911401
9190134527,77.5687582,12.991125
9190134533,77.5651599,12.9906786
9190134534,77.5657337,12.9938135
9190134535,77.5657123,12.9941776
9190134536,77.5657069,12.9945081
9190134540,77.5639426,12.9928599
9190134541,77.5651179,12.9974658
9190134542,77.5650012,12.9968407
9190134557,77.5613873,12.9902832
9190134558,77.5611592,12.990875
9190134565,77.5592898,12.9989657
9190134566,77.55959,13.0007224
9190134568,77.5618194,13.0009479
9190134569,77.5594432,13.001318
9190134570,77.5621786,13.0037037
9192226820,77.5620953,12.994894
9192226821,77.562082,12.9945909
9192226824,77.5578677,12.9987249
9192439380,77.5601237,13.003845
9192439381,77.5601237,13.0033677
9192439382,77.5618996,13.0003854
9192439383,77.5618041,12.9997825
9192439386,77.5585723,12.9997711
9192439387,77.558327,12.9932257
9359877786,77.5795804,13.0077027
9360650398,77.5785544,13.0037278
9360650399,77.5784473,13.0037326
9360650401,77.578441,13.0046946
9360650403,77.578443,13.0053547
9360650405,77.5785613,13.0061776
9362874580,77.5785125,13.0026289
9559505525,77.5791685,12.9946976
9570457941,77.5786822,13.00616
9673346998,77.5591228,13.0108835
9673347000,77.5579028,13.0103186
9673347001,77.5580084,13.0100371
9786116672,77.5727986,13.0018816
9786116673,77.5722646,13.0018819
9814346291,77.5705697,12.9992571
9935424307,77.5652198,13.0056831
9958668791,77.5666781,12.9962881
9967147515,77.5564874,13.0096632
9967147516,77.5565804,13.0093757
9992132940,77.5712428,13.0092409
9992132941,77.5712776,13.0092641
9994578624,77.5825489,12.9990584
10003979588,77.5790527,13.0063329
10003979590,77.5785046,13.0065568
10003979593,77.5785836,13.0062865
10003979600,77.5788102,13.006604
10008065414,77.5757092,13.0010303
10028791060,77.5581039,13.0127999
10028825551,77.5637556,13.0096014
10028825552,77.5636323,13.0097847
10028825558,77.5651413,13.0100874
10028825561,77.5666523,13.0091046
10028825562,77.5652735,13.0091871
10028878525,77.5657755,13.0088044
10028878526,77.5669465,13.0087409
10028878527,77.5669434,13.0081095
10028878528,77.5670866,13.008016
10028878531,77.5672467,13.0074029
10028878532,77.5659598,13.0074668
10028878533,77.5650301,13.007513
10028878534,77.5650325,13.0080761
10028878538,77.5643856,13.0080764
10028878539,77.5634211,13.0075929
10028878540,77.5634223,13.007906
10032974864,77.5598714,13.0146397
10032974865,77.5599386,13.0146764
10032974893,77.5601155,13.0142269
10032974910,77.5583525,13.0124249
10032974922,77.5600817,13.0078998
10035778910,77.5665122,12.9902633
10035778911,77.5672684,12.9902393
10035778913,77.5678821,12.9900442
10035788751,77.5680635,12.9901229
10035788756,77.568346,12.9900963
10035788757,77.56835,12.9904579
10035788759,77.5684693,12.9900847
10035788760,77.5684679,12.9905431
10035820378,77.5688921,12.9911279
10035820379,77.5690428,12.9900556
10035820380,77.5689969,12.9911309
10035820381,77.5691076,12.9911371
10035820391,77.5692642,12.9917305
10035820393,77.5695992,12.9911591
10036051475,77.572572,12.9902646
10036246927,77.5753155,12.9903001
10053178949,77.5779721,13.000153
10060447170,77.5638285,12.9903229
10060447171,77.5643039,12.9903097
10060447172,77.5642829,12.9901056
10060447173,77.564104,12.9901231
10060529169,77.5678707,12.9905491
10060529170,77.5678444,12.9909517
10060529171,77.5680186,12.9909568
10060529172,77.5684666,12.9907608
10060529174,77.5684934,12.9920806
10060529176,77.568478,12.9923427
10060529180,77.5689316,12.9922055
10060529181,77.5684152,12.9911448
10060529182,77.5684451,12.9913514
10060529189,77.5690583,12.9919536
10060529191,77.5688447,12.9914638
10060540194,77.5679086,12.9946353
10060540195,77.5684215,12.9946534
10060540198,77.5693938,12.9940087
10060540199,77.5687507,12.9939292
10060562676,77.5697784,13.0019115
10060562677,77.5697782,13.0022408
10060562682,77.5692922,13.0032787
10060562683,77.5689709,13.0032861
10060577450,77.5709866,12.99696
10060650693,77.5823833,13.0069636
10060650694,77.5820909,13.0064184
10062781009,77.5796666,13.0021868
10062781013,77.5791901,13.0022888
10062781015,77.5788886,13.0024887
10062781016,77.5793647,13.0027923
10062810921,77.5827428,13.0032955
10062810922,77.5827449,13.0028858
10062944258,77.5743326,13.0032084
10062944259,77.5743432,13.003927
10062947367,77.5794304,13.0037074
10062947372,77.5816613,13.0030947
10062947373,77.5819373,13.0030805
10062947374,77.5813172,13.0027518
10062947375,77.5811647,13.0027575
10062947376,77.5814745,13.0027458
10062952517,77.5793593,13.0023358
10062952518,77.5794989,13.0027881
10062952519,77.5795015,13.0022757
10063052400,77.5738891,12.99947
10063059340,77.5723016,13.0002423
10063059341,77.5717812,13.0002246
10063059347,77.5731375,12.9998542
10063059348,77.573264,12.9998543
10063059349,77.5723239,12.9996717
10063059350,77.5725469,12.9996709
10063059353,77.5740813,12.9989315
10063059354,77.5726464,12.9989272
10063059355,77.5726505,12.9992715
10063059356,77.5726431,12.9986481
10063059439,77.5757556,12.9985987
10063059440,77.5754569,12.9986134
10063059442,77.5746999,12.9983376
10063059443,77.5746404,12.9975537
10063059446,77.5740528,12.9967763
10063059447,77.5735898,12.9967791
10063059448,77.5748404,12.9980652
10063059452,77.5752091,12.9974655
10063059453,77.5755153,12.9975432
10063059454,77.5755302,12.9981322
10063059457,77.5759612,12.9975911
10063059459,77.5757398,12.9965353
10063059460,77.5766744,12.9978926
10063059461,77.576898,12.9976092
10063059464,77.5769427,12.9967122
10063063241,77.5717098,13.0026606
10063063242,77.5712771,13.0026417
10063063243,77.5722323,13.0022258
10063063244,77.5717244,13.0022205
10063063245,77.5730659,13.0019907
10063063246,77.5728103,13.0023932
10063063247,77.5725251,13.0018674
10063063248,77.5725464,13.0013902
10063063249,77.5727588,13.0015075
10063063250,77.5737856,13.000644
10063063251,77.5738882,13.0010338
10063081046,77.5778191,13.0006746
10063081047,77.578825,13.0001545
10063081049,77.5777409,13.0003448
10063081050,77.5782342,13.0003646
10063081051,77.5776086,12.9998972
10063081053,77.5781567,12.9998623
10063081054,77.5785201,12.9998535
10063081055,77.5770043,12.9996513
10063081056,77.5773382,12.9996596
10063081057,77.5793493,13.0003476
10063081058,77.5793682,13.0007572
10063081059,77.5793006,12.999712
10063081060,77.5792486,13.001206
10063081061,77.578907,13.0012652
10063081062,77.576412,12.9989724
10063081063,77.5764121,12.9994311
10063081064,77.5796505,12.9991005
10063081065,77.5796614,12.999399
10063081066,77.5801495,12.9993732
10063081067,77.5803123,13.0008276
10063081069,77.5809884,13.000232
10063081070,77.5809705,12.9999131
10063081071,77.5812345,13.0012461
10063081072,77.5810802,13.0012499
10063081073,77.5812497,13.0015191
10063081074,77.5815863,13.001501
10063081075,77.578181,13.0014054
10063081076,77.57827,13.0018503
10063081077,77.5769623,13.0010546
10063081078,77.5772346,13.0015142
10063089195,77.5676446,13.0073832
10063089196,77.567641,13.0071264
10063089203,77.5687447,13.0073285
10063089204,77.5687418,13.0069661
10063089206,77.5698729,13.0068314
10063093174,77.5741343,13.0054155
10063093175,77.5741383,13.0049332
10063093180,77.5753965,13.0054211
10063093181,77.5753738,13.0048948
10063093182,77.5756314,13.0048839
10063101926,77.5731114,13.0067411
10063101927,77.5723083,13.0067239
10063104557,77.5768359,13.0070124
10063104558,77.576481,13.00704
10063436999,77.5718308,13.0033847
10063437001,77.5718524,13.0037688
10063488372,77.5807014,12.9962538
10063488373,77.5813158,12.9960201
10063488376,77.5812257,12.9971882
10063488377,77.5812867,12.9973429
10063539831,77.5822782,12.9958547
10063539832,77.5821041,12.9956151
10063539833,77.5817929,12.9951978
10063539834,77.5818114,12.9956991
10063539835,77.5824242,12.9952879
10063539837,77.5822552,12.9950791
10063539838,77.5820363,12.9952518
10063552104,77.5810737,12.9986761
10063552105,77.5810787,12.9988832
10063552106,77.5814709,12.9986699
10063552107,77.5814627,12.998914
10063555312,77.5682923,13.0012021
10063555313,77.5687131,13.0012044
10063594242,77.5782506,12.9968004
10063594243,77.5786637,12.9967793
10063594244,77.5770915,12.996172
10063594245,77.5772834,12.9961758
10063594246,77.5773912,12.9961668
10063594247,77.5767983,12.9955913
10063594248,77.5771231,12.9955334
10063594249,77.5759656,12.994877
10063594250,77.576029,12.9951624
10063594251,77.577411,12.9939275
10063594252,77.577058,12.9943102
10063594255,77.5768676,12.9928661
10063594256,77.5766156,12.9927136
10063594257,77.5769204,12.9926481
10063594258,77.5766864,12.9925066
10063594262,77.5773518,12.9926894
10063594267,77.5778439,12.9922942
10063594268,77.5774845,12.9920549
10063615359,77.5801275,12.9942582
10063615360,77.5804431,12.9946658
10063621112,77.5798803,12.9916878
10063621113,77.5796283,12.991803
10063621114,77.5784247,12.9905152
10063622104,77.5731923,12.9930164
10063622105,77.5736345,12.9923574
10063622106,77.5735138,12.9923708
10063625182,77.5733234,12.9917417
10063631533,77.5806028,12.9952523
10063631534,77.5809477,12.9951716
10063657547,77.5704219,13.0059475
10063666945,77.5802601,12.9924021
10063666946,77.5800219,12.9925379
10063706437,77.5746674,12.9944018
10063706438,77.5747712,12.9947699
10063706439,77.5748544,12.9941348
10063787621,77.5745212,12.9914572
10063800291,77.5765252,13.0028219
10079132747,77.563005,12.9912274
10079132748,77.5622569,12.9912972
10079132749,77.56113,12.9914224
10079132750,77.5622201,12.9910534
10079132751,77.5625829,12.9910267
10079132752,77.5634862,12.9914334
10079132753,77.5634805,12.9911315
10079132754,77.562154,12.9906483
10079132755,77.5614781,12.990706
10079132757,77.5624083,12.9904141
10079132758,77.5623574,12.9902399
10079132759,77.5641259,12.99142
10079132760,77.564143,12.9912266
10079132771,77.5647079,12.9931847
10079132772,77.5642983,12.991991
10079132776,77.5651142,12.9918546
10079132778,77.5648005,12.9913593
10079132779,77.5644088,12.9925439
10079132780,77.5642004,12.9925766
10079132781,77.5644964,12.9929265
10079132782,77.5643123,12.9929701
10079132783,77.5631524,12.9921653
10079132784,77.5637836,12.99203
10079132785,77.5627016,12.9935405
10079132786,77.5631688,12.9934581
10079132787,77.5631616,12.9941952
10079132788,77.5631073,12.9938666
10079132789,77.5629663,12.9944111
10079132790,77.5633268,12.9943649
10079132791,77.5632354,12.9951441
10079132792,77.5632157,12.9948021
10079132793,77.5640358,12.9945495
10079132794,77.5637245,12.9952846
10079132797,77.5645954,12.9951219
10079132798,77.5649843,12.9950588
10079132799,77.5631995,12.9953999
10079132802,77.5643368,12.9940826
10079132803,77.5642929,12.9936119
10079132804,77.5645091,12.994055
10079132805,77.5644533,12.993592
10079132806,77.5653377,12.9956063
10079132809,77.5649647,12.9939815
10079132812,77.5655481,12.9956133
10079168118,77.5656106,12.9951226
10079168119,77.5653988,12.9951435
10079168120,77.5658525,12.9948513
10079168121,77.5658302,12.9953139
10079168122,77.5652806,12.9946356
10079168124,77.565535,12.9945883
10079168125,77.5652244,12.9943942
10079168130,77.5657442,12.993488
10079168131,77.5645458,12.9959621
10079168132,77.5642996,12.996013
10079173582,77.5656633,12.9967268
10079173584,77.5649117,12.9963429
10079173596,77.5602208,12.9929435
10079173599,77.5602839,12.9925219
10079173601,77.5602035,12.9939626
10079173602,77.5605384,12.9920131
10079173604,77.5610107,12.9921082
10079173608,77.561234,12.9918514
10079173609,77.561451,12.9920881
10079173610,77.5614387,12.9918874
10079213846,77.5603418,12.9939594
10079213847,77.560383,12.994489
10079213848,77.560475,12.9950264
10079213849,77.5602066,12.9950817
10079213850,77.5601464,12.994725
10079213852,77.5596335,12.9951829
10079213855,77.5598282,12.994254
10079213856,77.5600727,12.9942174
10079213859,77.5599421,12.9956727
10079213861,77.5584329,12.9949549
10079213862,77.5580359,12.9949889
10079213863,77.5584833,12.9955269
10079213864,77.5577501,12.9960438
10079213865,77.5582068,12.9960328
10079213867,77.5572733,12.9959961
10079213868,77.5577437,12.9959382
10079213869,77.5574233,12.9959776
10079213872,77.5574886,12.9972462
10079213873,77.5575186,12.997627
10079213874,77.5573022,12.9965461
10079213875,77.5574622,12.9965531
10079213878,77.557783,12.9965812
10079213879,77.557774,12.9964338
10079213880,77.5580731,12.9964249
10079213881,77.558711,12.9970381
10079213882,77.5587177,12.9975748
10079213883,77.5582121,12.9974988
10079213884,77.5588778,12.9973778
10079213885,77.5589297,12.9978273
10079213886,77.5580513,12.9981415
10079213887,77.5580341,12.9979051
10079213888,77.5573774,12.9979831
10079213889,77.5578421,12.9979371
10079213890,77.559478,12.9976124
10079213891,77.5594327,12.9973409
10079213892,77.5601565,12.9978331
10079213893,77.5600801,12.9975157
10079213895,77.5583147,12.9981509
10079213896,77.5583892,12.9986592
10079213897,77.5580384,12.9982463
10079213898,77.5581266,12.9986978
10079213899,77.5578973,12.9988997
10079213904,77.5590006,12.9987531
10079213905,77.5587264,12.9987904
10079213906,77.5606163,12.997262
10079213910,77.5606002,12.9994575
10079213911,77.5605316,12.9991232
10079213912,77.5608477,12.9994089
10079213913,77.5607651,12.9990634
10079215819,77.5613651,13.0009921
10079215820,77.5609556,13.0004968
10079215821,77.561044,13.0010311
10079215822,77.5601722,13.0000537
10079215823,77.5592511,13.0004814
10079215824,77.5597253,13.0003913
10079215826,77.5591634,13.001393
10079215827,77.5587621,13.0008883
10079215828,77.5588299,13.0011054
10079215829,77.5588096,13.0008777
10079215830,77.5585396,13.000353
10079215831,77.5586073,13.0006396
10079215832,77.557985,12.9998999
10079215834,77.5581566,13.0004662
10079215835,77.5575488,12.9999859
10079215839,77.5578994,13.001118
10079215841,77.5566107,12.9989942
10079215843,77.5570337,12.9996213
10079215844,77.5572891,13.0000153
10079215845,77.5575411,13.0003962
10079215846,77.5575725,13.0011989
10079215849,77.5573782,13.0005087
10079215850,77.5570417,13.000953
10079215851,77.5582823,13.0010044
10079215853,77.5584812,13.001721
10079215854,77.5583437,13.0018555
10079215860,77.5588623,13.0020271
10079215863,77.5555669,12.9997847
10079215864,77.5552429,12.9997848
10079215865,77.5552134,13.0002066
10079357177,77.5553863,12.9936071
10079357180,77.5553514,12.9938621
10079357181,77.5557263,12.993925
10079357182,77.5568637,12.9939744
10079357183,77.556922,12.9937974
10079357184,77.5561472,12.9934513
10079357185,77.5564446,12.9934978
10079357186,77.5559892,12.9925146
10079357190,77.5571276,12.9909161
10079357191,77.5573078,12.9910381
10079357192,77.5591955,12.9907487
10079357193,77.5595315,12.9909132
10079377643,77.5651688,13.0075061
10079377644,77.5651549,13.0072068
10079377645,77.5654043,13.0074944
10079377646,77.5653807,13.006982
10079377679,77.5657376,13.0052226
10079377680,77.5659447,13.0056292
10079417512,77.5626533,13.0032769
10079417513,77.5622959,13.003146
10079417514,77.5612327,13.0032944
10079417515,77.5613249,13.0032821
10079417516,77.5614087,13.0029161
10079431017,77.5614034,13.0030699
10079431024,77.5612352,13.0053151
10079431025,77.5614424,13.0050823
10079431026,77.5614424,13.0053197
10079431033,77.5608214,13.0067723
10079431042,77.5608184,13.0077149
10079431045,77.5593237,13.0065645
10079431046,77.5597111,13.0065528
10079431047,77.5596379,13.006087
10079431048,77.5596237,13.0059122
10079431049,77.5596038,13.0054698
10079431050,77.5594477,13.0054712
10079431051,77.5594502,13.0056072
10079431053,77.5592634,13.004903
10079431054,77.5592015,13.0046509
10079431055,77.5582738,13.0051351
10079431056,77.5588429,13.005187
10079431057,77.5589675,13.005179
10079431058,77.5606185,13.0035486
10079431061,77.5607594,13.0039943
10079431062,77.5600513,13.0034144
10079431063,77.5600375,13.0033211
10079431066,77.5596576,13.0030266
10079431067,77.560746,13.0026792
10079431068,77.560797,13.0029717
10079431069,77.5624854,13.0018526
10079431072,77.562633,13.0026041
10079431073,77.5629282,13.0026893
10079431074,77.5636208,13.0012817
10079431076,77.5643607,13.0013046
10079431084,77.5650879,13.0003341
10079431085,77.5651477,13.0004063
10079431086,77.5654329,13.0004136
10079431088,77.5660134,13.0000316
10079431089,77.5659942,13.0003202
10079431090,77.5647439,13.0006898
10079431091,77.5654231,13.0006971
10079431092,77.5661552,13.0007126
10079431093,77.5654114,13.0009971
10079431094,77.5649664,13.0009808
10079431097,77.564682,13.0013234
10079431098,77.5654006,13.0013428
10079431126,77.563263,12.9999009
10079431127,77.563206,12.9995198
10079431128,77.5624716,12.9999837
10079431129,77.5622805,13.0000144
10079431132,77.5653508,13.0026901
10079431133,77.5647985,13.0026837
10079431137,77.5662635,13.0032209
10079431138,77.5657342,13.0032098
10079431139,77.5658934,13.002566
10079431140,77.5658819,13.0029719
10094600861,77.5677418,13.0079291
10094600862,77.568137,13.0079151
10094600865,77.5686154,13.0081753
10094600866,77.5689695,13.0081651
10094610135,77.5735085,13.0135012
10094610136,77.5739016,13.013495
10094639289,77.5781097,13.0086813
10094639290,77.5781186,13.0089336
10094643132,77.5820176,13.011381
10098281571,77.5568417,12.9923944
10107816454,77.5780913,12.9997632
10107816455,77.5819519,12.9976962
10113509708,77.5728185,12.9929507
10116556571,77.5561765,12.9915699
10124389113,77.5818071,13.0129288
10156958852,77.5780647,12.9999163
10168027783,77.5638675,12.9914225
10172737314,77.5738406,13.002889
10542465404,77.5768899,12.9979778
10572417842,77.5704825,13.005453
10581184908,77.5655465,12.9972843
10750430578,77.5733189,12.9968903
10841332939,77.5649391,12.9980586
10841378306,77.5819469,12.9985047
10841378307,77.5820174,12.9985803
10841378308,77.5820224,12.9985067
10841378309,77.5819402,12.9985697
10850753027,77.5715872,13.0085049
10850753028,77.5703094,13.0085457
10850753029,77.571638,13.0085394
10850753031,77.5711413,13.0085284
10861951569,77.5688495,12.9937213
10861951570,77.569447,12.9938089
10934276527,77.5782583,13.0004968
10934276532,77.577348,12.9991642
10934276533,77.5770344,12.9990669
10991911045,77.5561541,12.9944628
10991911046,77.5557609,12.9944543
10992000242,77.5564293,12.9937488
10992005903,77.5593365,12.995414
10994609235,77.5691783,13.0078601
10994609236,77.5686516,13.0078742
10996523499,77.5567271,13.0097696
10996523500,77.5568703,13.0094975
10997162416,77.5779218,13.0003521
10997162418,77.5798851,13.001225
10997162419,77.5798617,13.0008537
10997172007,77.5819803,13.000133
10997172021,77.5817044,12.9996744
11001074076,77.5583486,13.001875
11001074082,77.5578802,13.0011251
11001100320,77.5584499,13.0018384
11006956795,77.5731388,12.9997893
11006956800,77.572301,13.0002179
11006961038,77.5714585,13.0002136
11006982242,77.5731357,12.9999408
11012197023,77.5632061,13.0093108
11096782355,77.5817242,12.9982699
11096782356,77.5817196,12.9986719
11158493214,77.5779771,12.9987144
11158493215,77.5771465,12.9990314
11158500186,77.5772587,12.9985278
11174397873,77.5555342,13.0092447
11195725591,77.5712778,13.0046414
11195846207,77.5671399,13.005576
11195846217,77.5707044,13.0055463
11209643830,77.5644237,12.9919625
11383365460,77.5579115,12.9909982
11383365462,77.5578473,12.9909587
11389451565,77.5609785,12.9986882
11389491347,77.5600687,12.9988561
11389500404,77.5591002,12.9960842
11393402561,77.5718326,13.0075402
11393403833,77.5648024,13.0099292
11393433712,77.5716342,13.0066631
11393459270,77.5659831,13.0081112
11393475298,77.5633138,13.0046275
11393662644,77.5774661,13.0086397
11393685392,77.5811384,13.0079312
11393794847,77.570459,13.0035424
11393834515,77.5722277,13.0023964
11393941774,77.5652366,13.0046645
11394013174,77.5755857,13.0023148
11394021803,77.5761403,12.9960777
11394021804,77.5761232,12.9962209
11394021805,77.5762626,12.9960868
11394023967,77.5797815,13.0005422
11395331665,77.5804956,13.00375
11395331666,77.5801691,13.0037645
11395353808,77.5761776,12.997152
11395353813,77.5759311,12.997167
11395368450,77.575933,12.997258
11395368451,77.5758116,12.9972319
11395369552,77.5811648,12.9972102
11395369553,77.5810786,12.9969967
11554362419,77.5727488,13.0146971
11554362420,77.5728407,13.014704
11554362421,77.5727575,13.0146158
11597883883,77.5614087,12.9968916
11617806289,77.5629518,12.990906
11690829537,77.5692266,13.0078297
11715906046,77.5562041,12.9932175
11850032639,77.5786352,13.006569
11866509771,77.5581373,13.0129088
11878795942,77.5568239,13.0079757
11893475835,77.5728484,13.0146218
11898236317,77.5711426,13.0084723
11898247198,77.569237,13.0054989
11898247209,77.5691594,13.0086218
11898860861,77.5694509,12.9968903
11898860863,77.5694446,12.9967758
11898868421,77.5713547,12.9992759
11898958121,77.5714897,12.9934232
11898958145,77.5715017,12.9929067
11898969986,77.5714911,12.993364
11898969987,77.5713898,12.9933611
11898969989,77.5703637,12.9932897
11898969992,77.56982,12.9932817
11912021126,77.5605662,12.9972859
11912021127,77.5605103,12.9971645
11944589135,77.5577946,12.9928808
12009869180,77.5822685,12.9953953
12049168851,77.5588968,13.0114077
12064311428,77.5786785,13.0064442
12064311429,77.5788332,13.0064549
12064311430,77.5787288,13.0065156
12064324374,77.5787819,13.0063766
12092210496,77.5741195,13.0062473
12092210498,77.5717444,13.0022207
12092210499,77.5717847,13.0022211
12150894280,77.5683777,12.9933352
12159760321,77.5741044,12.9902759
12183405815,77.5801513,12.9948431
12183673683,77.5671402,13.0056758
12201215542,77.5703582,12.993349
12269300870,77.5631222,13.006701
12269300871,77.562921,13.0067073
12269300872,77.5630415,13.0066392
12269300873,77.5630155,13.0068496
12289606135,77.564493,13.0066599
12289606136,77.5645694,13.0066603
12357501984,77.5597092,13.0012449
12376287701,77.5822277,13.0090916
12378591609,77.5765969,13.0093678
12379039836,77.5719023,12.9986212
12388462899,77.5645493,13.0056789
12414199261,77.5752757,13.0062971
12422115679,77.5785479,13.0046946
12422360451,77.5741422,12.9994214
12470840952,77.5781292,13.0092971
12526337322,77.5710643,12.9933958
12553312314,77.5732388,12.9969975
12553312315,77.5732445,12.9967888
12598112798,77.5794642,13.0147221
12598112799,77.5794464,13.0142264
12625340099,77.5693317,12.9901388
12666382121,77.5732442,12.996935
12696115721,77.5805335,13.0092367
12696115722,77.5805613,13.0091779
12736500201,77.5639173,12.9963422
12809301892,77.563879,13.000718
12809319220,77.5627001,13.0070758
12809319221,77.5630146,13.0070679
12809319388,77.5655472,13.0098167
12809319390,77.5659212,13.010009
12809319474,77.5656752,13.0091631
12809319475,77.5656875,13.009513
12809422089,77.5651615,13.0056284
12809422090,77.5651624,13.0056859
12809451103,77.5657417,13.0056096
12809451104,77.5652198,13.0056253
12809451108,77.5652067,13.0053084
13120708939,77.5677386,12.9968362
13197730111,77.5623962,12.9902332
13200257599,77.5644415,12.9911783
13407142671,77.555964,13.0153674
13648809050,77.5654509,13.0141024
13648809051,77.5655645,13.0143066
